MatchDate,Season,Model,HomeTeam,AwayTeam,P_H,P_D,P_A,Actual,PSH,PSD,PSA,PSCH,PSCD,PSCA
2020-12-22,2020-2021,Weight_20_80,PSV Eindhoven,VVV Venlo,0.9012,0.0799,0.0189,0,1.16,8.6,17.29,1.22,7.18,12.96
2020-12-22,2020-2021,Weight_20_80,For Sittard,Waalwijk,0.4026,0.3054,0.292,0,2.35,3.65,3.04,2.08,3.87,3.46
2020-12-22,2020-2021,Weight_20_80,FC Emmen,Utrecht,0.2149,0.2987,0.4864,2,4.59,4.38,1.71,5.23,4.58,1.61
2020-12-22,2020-2021,Weight_20_80,Twente,Sparta Rotterdam,0.4763,0.2549,0.2688,2,2.07,3.77,3.58,2.02,3.75,3.74
2020-12-23,2020-2021,Weight_20_80,Feyenoord,Heerenveen,0.5451,0.2504,0.2046,0,1.62,4.32,5.46,1.68,4.39,4.76
2020-12-23,2020-2021,Weight_20_80,Groningen,Heracles,0.5097,0.3457,0.1445,2,1.99,3.52,4.13,2.14,3.41,3.72
2020-12-23,2020-2021,Weight_20_80,Willem II,Ajax,0.0197,0.0834,0.8969,1,12.91,8.05,1.2,18.65,9.74,1.14
2020-12-23,2020-2021,Weight_20_80,AZ Alkmaar,Vitesse,0.3023,0.3249,0.3728,0,1.86,3.93,4.2,2.0,3.84,3.73
2020-12-23,2020-2021,Weight_20_80,Den Haag,Zwolle,0.235,0.2741,0.4909,2,4.43,4.27,1.75,5.12,4.28,1.66
2020-12-27,2020-2021,Weight_20_80,Utrecht,AZ Alkmaar,0.2984,0.3139,0.3877,1,2.88,3.71,2.43,2.55,3.92,2.62
2020-12-04,2020-2021,Weight_30_70,Sparta Rotterdam,FC Emmen,0.6702,0.212,0.1178,0,1.67,4.35,4.94,1.77,4.21,4.41
2020-12-05,2020-2021,Weight_30_70,Waalwijk,VVV Venlo,0.5808,0.2443,0.1749,0,2.51,3.72,2.78,2.33,3.71,3.03
2020-12-05,2020-2021,Weight_30_70,For Sittard,Willem II,0.4643,0.2799,0.2559,0,3.07,3.97,2.22,3.11,3.8,2.25
2020-12-05,2020-2021,Weight_30_70,Ajax,Twente,0.8809,0.0869,0.0322,2,1.24,7.08,11.36,1.19,8.39,13.39
2020-12-05,2020-2021,Weight_30_70,Zwolle,Vitesse,0.1553,0.2795,0.5652,0,4.08,4.04,1.86,4.31,3.8,1.87
2020-12-06,2020-2021,Weight_30_70,Utrecht,Den Haag,0.7353,0.1881,0.0767,1,1.21,6.89,14.93,1.17,8.22,16.46
2020-12-06,2020-2021,Weight_30_70,Heerenveen,PSV Eindhoven,0.1805,0.3146,0.5049,1,4.56,3.97,1.79,5.79,4.68,1.55
2020-12-06,2020-2021,Weight_30_70,AZ Alkmaar,Groningen,0.4327,0.3606,0.2067,2,1.52,4.33,7.01,1.66,4.21,5.25
2020-12-06,2020-2021,Weight_30_70,Feyenoord,Heracles,0.6913,0.2029,0.1058,1,1.49,4.48,7.35,1.56,4.34,6.2
2020-12-11,2020-2021,Weight_30_70,Heracles,For Sittard,0.4083,0.2879,0.3038,2,1.72,4.18,4.75,1.91,3.69,4.27
2020-12-12,2020-2021,Weight_30_70,Groningen,Waalwijk,0.4876,0.3619,0.1505,0,1.5,4.58,6.82,1.58,4.36,5.92
2020-12-12,2020-2021,Weight_30_70,FC Emmen,Den Haag,0.5292,0.2656,0.2052,1,1.71,4.32,4.66,1.68,4.27,4.97
2020-12-12,2020-2021,Weight_30_70,Ajax,Zwolle,0.9254,0.0601,0.0145,0,1.15,8.63,12.93,1.17,8.32,13.98
2020-12-13,2020-2021,Weight_30_70,Vitesse,Heerenveen,0.5985,0.2654,0.1361,1,1.73,4.19,4.69,1.83,4.0,4.29
2020-12-13,2020-2021,Weight_30_70,VVV Venlo,Feyenoord,0.1064,0.1522,0.7414,2,5.78,4.56,1.56,6.29,4.75,1.51
2020-12-13,2020-2021,Weight_30_70,Willem II,Sparta Rotterdam,0.2437,0.2927,0.4636,2,2.54,3.63,2.79,2.68,3.54,2.68
2020-12-13,2020-2021,Weight_30_70,PSV Eindhoven,Utrecht,0.6083,0.2815,0.1102,0,1.56,4.72,5.59,1.51,4.73,6.27
2020-12-13,2020-2021,Weight_30_70,Twente,AZ Alkmaar,0.3364,0.2756,0.388,2,3.1,3.7,2.3,3.19,3.79,2.22
2020-12-18,2020-2021,Weight_30_70,Zwolle,FC Emmen,0.5402,0.2705,0.1893,1,1.92,3.83,4.04,1.89,3.76,4.24
2020-12-19,2020-2021,Weight_30_70,VVV Venlo,Twente,0.1545,0.1852,0.6603,2,4.06,4.46,1.79,4.17,4.3,1.79
2020-12-19,2020-2021,Weight_30_70,Utrecht,For Sittard,0.5782,0.2505,0.1713,1,1.39,5.42,7.82,1.29,6.35,9.28
2020-12-19,2020-2021,Weight_30_70,Sparta Rotterdam,Groningen,0.347,0.3676,0.2854,2,2.57,3.36,2.93,2.24,3.37,3.52
2020-12-19,2020-2021,Weight_30_70,Waalwijk,PSV Eindhoven,0.1087,0.2882,0.6031,2,8.68,5.33,1.37,11.23,6.04,1.28
2020-12-20,2020-2021,Weight_30_70,Vitesse,Feyenoord,0.5273,0.2739,0.1988,0,2.29,3.72,3.11,2.08,3.67,3.63
2020-12-20,2020-2021,Weight_30_70,Den Haag,Ajax,0.007,0.034,0.959,2,25.71,11.26,1.1,31.76,13.73,1.08
2020-12-20,2020-2021,Weight_30_70,Heerenveen,Heracles,0.5643,0.2724,0.1633,2,1.87,4.19,3.91,2.06,3.75,3.62
2020-12-20,2020-2021,Weight_30_70,AZ Alkmaar,Willem II,0.7007,0.2093,0.09,0,1.35,5.56,8.83,1.26,6.6,10.8
2020-12-22,2020-2021,Weight_30_70,PSV Eindhoven,VVV Venlo,0.8931,0.0862,0.0207,0,1.16,8.6,17.29,1.22,7.18,12.96
2020-12-22,2020-2021,Weight_30_70,For Sittard,Waalwijk,0.4166,0.2962,0.2872,0,2.35,3.65,3.04,2.08,3.87,3.46
2020-12-22,2020-2021,Weight_30_70,FC Emmen,Utrecht,0.2087,0.297,0.4943,2,4.59,4.38,1.71,5.23,4.58,1.61
2020-12-22,2020-2021,Weight_30_70,Twente,Sparta Rotterdam,0.4609,0.2592,0.28,2,2.07,3.77,3.58,2.02,3.75,3.74
2020-12-23,2020-2021,Weight_30_70,Feyenoord,Heerenveen,0.5439,0.2493,0.2068,0,1.62,4.32,5.46,1.68,4.39,4.76
2020-12-23,2020-2021,Weight_30_70,Groningen,Heracles,0.5137,0.3445,0.1419,2,1.99,3.52,4.13,2.14,3.41,3.72
2020-12-23,2020-2021,Weight_30_70,Willem II,Ajax,0.0252,0.0944,0.8804,1,12.91,8.05,1.2,18.65,9.74,1.14
2020-12-23,2020-2021,Weight_30_70,AZ Alkmaar,Vitesse,0.3228,0.3253,0.3519,0,1.86,3.93,4.2,2.0,3.84,3.73
2020-12-23,2020-2021,Weight_30_70,Den Haag,Zwolle,0.2202,0.2715,0.5083,2,4.43,4.27,1.75,5.12,4.28,1.66
2020-12-27,2020-2021,Weight_30_70,Utrecht,AZ Alkmaar,0.3009,0.3153,0.3838,1,2.88,3.71,2.43,2.55,3.92,2.62
2020-12-04,2020-2021,Weight_40_60,Sparta Rotterdam,FC Emmen,0.6613,0.2181,0.1206,0,1.67,4.35,4.94,1.77,4.21,4.41
2020-12-05,2020-2021,Weight_40_60,Waalwijk,VVV Venlo,0.5911,0.2392,0.1697,0,2.51,3.72,2.78,2.33,3.71,3.03
2020-12-05,2020-2021,Weight_40_60,For Sittard,Willem II,0.4642,0.2779,0.2578,0,3.07,3.97,2.22,3.11,3.8,2.25
2020-12-05,2020-2021,Weight_40_60,Ajax,Twente,0.8707,0.0927,0.0366,2,1.24,7.08,11.36,1.19,8.39,13.39
2020-12-05,2020-2021,Weight_40_60,Zwolle,Vitesse,0.1753,0.2901,0.5346,0,4.08,4.04,1.86,4.31,3.8,1.87
2020-12-06,2020-2021,Weight_40_60,Utrecht,Den Haag,0.7438,0.1833,0.0729,1,1.21,6.89,14.93,1.17,8.22,16.46
2020-12-06,2020-2021,Weight_40_60,Heerenveen,PSV Eindhoven,0.1859,0.3126,0.5015,1,4.56,3.97,1.79,5.79,4.68,1.55
2020-12-06,2020-2021,Weight_40_60,AZ Alkmaar,Groningen,0.4337,0.3604,0.2059,2,1.52,4.33,7.01,1.66,4.21,5.25
2020-12-06,2020-2021,Weight_40_60,Feyenoord,Heracles,0.6844,0.2071,0.1085,1,1.49,4.48,7.35,1.56,4.34,6.2
2020-12-11,2020-2021,Weight_40_60,Heracles,For Sittard,0.3878,0.292,0.3202,2,1.72,4.18,4.75,1.91,3.69,4.27
2020-12-12,2020-2021,Weight_40_60,Groningen,Waalwijk,0.4972,0.3515,0.1513,0,1.5,4.58,6.82,1.58,4.36,5.92
2020-12-12,2020-2021,Weight_40_60,FC Emmen,Den Haag,0.531,0.2665,0.2025,1,1.71,4.32,4.66,1.68,4.27,4.97
2020-12-12,2020-2021,Weight_40_60,Ajax,Zwolle,0.9057,0.0741,0.0201,0,1.15,8.63,12.93,1.17,8.32,13.98
2020-12-13,2020-2021,Weight_40_60,Vitesse,Heerenveen,0.5894,0.267,0.1436,1,1.73,4.19,4.69,1.83,4.0,4.29
2020-12-13,2020-2021,Weight_40_60,VVV Venlo,Feyenoord,0.1065,0.1564,0.7371,2,5.78,4.56,1.56,6.29,4.75,1.51
2020-12-13,2020-2021,Weight_40_60,Willem II,Sparta Rotterdam,0.2515,0.2948,0.4537,2,2.54,3.63,2.79,2.68,3.54,2.68
2020-12-13,2020-2021,Weight_40_60,PSV Eindhoven,Utrecht,0.5875,0.2896,0.1229,0,1.56,4.72,5.59,1.51,4.73,6.27
2020-12-13,2020-2021,Weight_40_60,Twente,AZ Alkmaar,0.3196,0.2758,0.4046,2,3.1,3.7,2.3,3.19,3.79,2.22
2020-12-18,2020-2021,Weight_40_60,Zwolle,FC Emmen,0.5476,0.27,0.1824,1,1.92,3.83,4.04,1.89,3.76,4.24
2020-12-19,2020-2021,Weight_40_60,VVV Venlo,Twente,0.1553,0.1904,0.6543,2,4.06,4.46,1.79,4.17,4.3,1.79
2020-12-19,2020-2021,Weight_40_60,Utrecht,For Sittard,0.5749,0.2512,0.1739,1,1.39,5.42,7.82,1.29,6.35,9.28
2020-12-19,2020-2021,Weight_40_60,Sparta Rotterdam,Groningen,0.344,0.3686,0.2874,2,2.57,3.36,2.93,2.24,3.37,3.52
2020-12-19,2020-2021,Weight_40_60,Waalwijk,PSV Eindhoven,0.1151,0.283,0.6019,2,8.68,5.33,1.37,11.23,6.04,1.28
2020-12-20,2020-2021,Weight_40_60,Vitesse,Feyenoord,0.5167,0.2745,0.2088,0,2.29,3.72,3.11,2.08,3.67,3.63
2020-12-20,2020-2021,Weight_40_60,Den Haag,Ajax,0.0086,0.0387,0.9527,2,25.71,11.26,1.1,31.76,13.73,1.08
2020-12-20,2020-2021,Weight_40_60,Heerenveen,Heracles,0.5589,0.2752,0.1659,2,1.87,4.19,3.91,2.06,3.75,3.62
2020-12-20,2020-2021,Weight_40_60,AZ Alkmaar,Willem II,0.6935,0.2129,0.0936,0,1.35,5.56,8.83,1.26,6.6,10.8
2020-12-22,2020-2021,Weight_40_60,PSV Eindhoven,VVV Venlo,0.8847,0.0927,0.0226,0,1.16,8.6,17.29,1.22,7.18,12.96
2020-12-22,2020-2021,Weight_40_60,For Sittard,Waalwijk,0.4312,0.2871,0.2817,0,2.35,3.65,3.04,2.08,3.87,3.46
2020-12-22,2020-2021,Weight_40_60,FC Emmen,Utrecht,0.2029,0.2951,0.502,2,4.59,4.38,1.71,5.23,4.58,1.61
2020-12-22,2020-2021,Weight_40_60,Twente,Sparta Rotterdam,0.4457,0.2631,0.2911,2,2.07,3.77,3.58,2.02,3.75,3.74
2020-12-23,2020-2021,Weight_40_60,Feyenoord,Heerenveen,0.5429,0.2482,0.2089,0,1.62,4.32,5.46,1.68,4.39,4.76
2020-12-23,2020-2021,Weight_40_60,Groningen,Heracles,0.5176,0.3431,0.1393,2,1.99,3.52,4.13,2.14,3.41,3.72
2020-12-23,2020-2021,Weight_40_60,Willem II,Ajax,0.0318,0.106,0.8622,1,12.91,8.05,1.2,18.65,9.74,1.14
2020-12-23,2020-2021,Weight_40_60,AZ Alkmaar,Vitesse,0.3432,0.3249,0.3319,0,1.86,3.93,4.2,2.0,3.84,3.73
2020-12-23,2020-2021,Weight_40_60,Den Haag,Zwolle,0.2059,0.2684,0.5258,2,4.43,4.27,1.75,5.12,4.28,1.66
2020-12-27,2020-2021,Weight_40_60,Utrecht,AZ Alkmaar,0.3034,0.3166,0.3801,1,2.88,3.71,2.43,2.55,3.92,2.62
2020-12-04,2020-2021,Weight_50_50,Sparta Rotterdam,FC Emmen,0.6521,0.2243,0.1236,0,1.67,4.35,4.94,1.77,4.21,4.41
2020-12-05,2020-2021,Weight_50_50,Waalwijk,VVV Venlo,0.601,0.2345,0.1645,0,2.51,3.72,2.78,2.33,3.71,3.03
2020-12-05,2020-2021,Weight_50_50,For Sittard,Willem II,0.4644,0.2761,0.2595,0,3.07,3.97,2.22,3.11,3.8,2.25
2020-12-05,2020-2021,Weight_50_50,Ajax,Twente,0.8597,0.0987,0.0416,2,1.24,7.08,11.36,1.19,8.39,13.39
2020-12-05,2020-2021,Weight_50_50,Zwolle,Vitesse,0.1967,0.2994,0.5039,0,4.08,4.04,1.86,4.31,3.8,1.87
2020-12-06,2020-2021,Weight_50_50,Utrecht,Den Haag,0.7518,0.1787,0.0695,1,1.21,6.89,14.93,1.17,8.22,16.46
2020-12-06,2020-2021,Weight_50_50,Heerenveen,PSV Eindhoven,0.191,0.3105,0.4985,1,4.56,3.97,1.79,5.79,4.68,1.55
2020-12-06,2020-2021,Weight_50_50,AZ Alkmaar,Groningen,0.435,0.3599,0.205,2,1.52,4.33,7.01,1.66,4.21,5.25
2020-12-06,2020-2021,Weight_50_50,Feyenoord,Heracles,0.6777,0.2111,0.1112,1,1.49,4.48,7.35,1.56,4.34,6.2
2020-12-11,2020-2021,Weight_50_50,Heracles,For Sittard,0.3677,0.2955,0.3369,2,1.72,4.18,4.75,1.91,3.69,4.27
2020-12-12,2020-2021,Weight_50_50,Groningen,Waalwijk,0.5068,0.3413,0.1519,0,1.5,4.58,6.82,1.58,4.36,5.92
2020-12-12,2020-2021,Weight_50_50,FC Emmen,Den Haag,0.5329,0.2673,0.1998,1,1.71,4.32,4.66,1.68,4.27,4.97
2020-12-12,2020-2021,Weight_50_50,Ajax,Zwolle,0.8824,0.0901,0.0275,0,1.15,8.63,12.93,1.17,8.32,13.98
2020-12-13,2020-2021,Weight_50_50,Vitesse,Heerenveen,0.5804,0.2685,0.1511,1,1.73,4.19,4.69,1.83,4.0,4.29
2020-12-13,2020-2021,Weight_50_50,VVV Venlo,Feyenoord,0.1063,0.1605,0.7332,2,5.78,4.56,1.56,6.29,4.75,1.51
2020-12-13,2020-2021,Weight_50_50,Willem II,Sparta Rotterdam,0.259,0.2969,0.4442,2,2.54,3.63,2.79,2.68,3.54,2.68
2020-12-13,2020-2021,Weight_50_50,PSV Eindhoven,Utrecht,0.5667,0.297,0.1363,0,1.56,4.72,5.59,1.51,4.73,6.27
2020-12-13,2020-2021,Weight_50_50,Twente,AZ Alkmaar,0.3032,0.2755,0.4213,2,3.1,3.7,2.3,3.19,3.79,2.22
2020-12-18,2020-2021,Weight_50_50,Zwolle,FC Emmen,0.5548,0.2695,0.1758,1,1.92,3.83,4.04,1.89,3.76,4.24
2020-12-19,2020-2021,Weight_50_50,VVV Venlo,Twente,0.1556,0.1956,0.6488,2,4.06,4.46,1.79,4.17,4.3,1.79
2020-12-19,2020-2021,Weight_50_50,Utrecht,For Sittard,0.571,0.2522,0.1768,1,1.39,5.42,7.82,1.29,6.35,9.28
2020-12-19,2020-2021,Weight_50_50,Sparta Rotterdam,Groningen,0.3412,0.3695,0.2893,2,2.57,3.36,2.93,2.24,3.37,3.52
2020-12-19,2020-2021,Weight_50_50,Waalwijk,PSV Eindhoven,0.1216,0.2778,0.6006,2,8.68,5.33,1.37,11.23,6.04,1.28
2020-12-20,2020-2021,Weight_50_50,Vitesse,Feyenoord,0.5063,0.2749,0.2188,0,2.29,3.72,3.11,2.08,3.67,3.63
2020-12-20,2020-2021,Weight_50_50,Den Haag,Ajax,0.0106,0.0439,0.9456,2,25.71,11.26,1.1,31.76,13.73,1.08
2020-12-20,2020-2021,Weight_50_50,Heerenveen,Heracles,0.5535,0.278,0.1685,2,1.87,4.19,3.91,2.06,3.75,3.62
2020-12-20,2020-2021,Weight_50_50,AZ Alkmaar,Willem II,0.6864,0.2163,0.0972,0,1.35,5.56,8.83,1.26,6.6,10.8
2020-12-22,2020-2021,Weight_50_50,PSV Eindhoven,VVV Venlo,0.8762,0.0992,0.0245,0,1.16,8.6,17.29,1.22,7.18,12.96
2020-12-22,2020-2021,Weight_50_50,For Sittard,Waalwijk,0.4466,0.278,0.2754,0,2.35,3.65,3.04,2.08,3.87,3.46
2020-12-22,2020-2021,Weight_50_50,FC Emmen,Utrecht,0.1975,0.2934,0.5091,2,4.59,4.38,1.71,5.23,4.58,1.61
2020-12-22,2020-2021,Weight_50_50,Twente,Sparta Rotterdam,0.4309,0.2668,0.3023,2,2.07,3.77,3.58,2.02,3.75,3.74
2020-12-23,2020-2021,Weight_50_50,Feyenoord,Heerenveen,0.542,0.2469,0.2111,0,1.62,4.32,5.46,1.68,4.39,4.76
2020-12-23,2020-2021,Weight_50_50,Groningen,Heracles,0.5215,0.3417,0.1369,2,1.99,3.52,4.13,2.14,3.41,3.72
2020-12-23,2020-2021,Weight_50_50,Willem II,Ajax,0.0398,0.1183,0.8419,1,12.91,8.05,1.2,18.65,9.74,1.14
2020-12-23,2020-2021,Weight_50_50,AZ Alkmaar,Vitesse,0.3637,0.3236,0.3127,0,1.86,3.93,4.2,2.0,3.84,3.73
2020-12-23,2020-2021,Weight_50_50,Den Haag,Zwolle,0.1922,0.2648,0.5431,2,4.43,4.27,1.75,5.12,4.28,1.66
2020-12-27,2020-2021,Weight_50_50,Utrecht,AZ Alkmaar,0.3054,0.3179,0.3767,1,2.88,3.71,2.43,2.55,3.92,2.62
2020-12-04,2020-2021,Weight_60_40,Sparta Rotterdam,FC Emmen,0.6431,0.2303,0.1266,0,1.67,4.35,4.94,1.77,4.21,4.41
2020-12-05,2020-2021,Weight_60_40,Waalwijk,VVV Venlo,0.6104,0.2301,0.1594,0,2.51,3.72,2.78,2.33,3.71,3.03
2020-12-05,2020-2021,Weight_60_40,For Sittard,Willem II,0.4649,0.2743,0.2608,0,3.07,3.97,2.22,3.11,3.8,2.25
2020-12-05,2020-2021,Weight_60_40,Ajax,Twente,0.848,0.105,0.047,2,1.24,7.08,11.36,1.19,8.39,13.39
2020-12-05,2020-2021,Weight_60_40,Zwolle,Vitesse,0.2193,0.3074,0.4733,0,4.08,4.04,1.86,4.31,3.8,1.87
2020-12-06,2020-2021,Weight_60_40,Utrecht,Den Haag,0.7596,0.1741,0.0663,1,1.21,6.89,14.93,1.17,8.22,16.46
2020-12-06,2020-2021,Weight_60_40,Heerenveen,PSV Eindhoven,0.196,0.3083,0.4957,1,4.56,3.97,1.79,5.79,4.68,1.55
2020-12-06,2020-2021,Weight_60_40,AZ Alkmaar,Groningen,0.4366,0.3593,0.2041,2,1.52,4.33,7.01,1.66,4.21,5.25
2020-12-06,2020-2021,Weight_60_40,Feyenoord,Heracles,0.671,0.2151,0.1139,1,1.49,4.48,7.35,1.56,4.34,6.2
2020-12-11,2020-2021,Weight_60_40,Heracles,For Sittard,0.3481,0.2983,0.3536,2,1.72,4.18,4.75,1.91,3.69,4.27
2020-12-12,2020-2021,Weight_60_40,Groningen,Waalwijk,0.5164,0.3313,0.1523,0,1.5,4.58,6.82,1.58,4.36,5.92
2020-12-12,2020-2021,Weight_60_40,FC Emmen,Den Haag,0.5349,0.2679,0.1972,1,1.71,4.32,4.66,1.68,4.27,4.97
2020-12-12,2020-2021,Weight_60_40,Ajax,Zwolle,0.8552,0.1079,0.0369,0,1.15,8.63,12.93,1.17,8.32,13.98
2020-12-13,2020-2021,Weight_60_40,Vitesse,Heerenveen,0.5715,0.2697,0.1588,1,1.73,4.19,4.69,1.83,4.0,4.29
2020-12-13,2020-2021,Weight_60_40,VVV Venlo,Feyenoord,0.1059,0.1646,0.7295,2,5.78,4.56,1.56,6.29,4.75,1.51
2020-12-13,2020-2021,Weight_60_40,Willem II,Sparta Rotterdam,0.2663,0.2986,0.4351,2,2.54,3.63,2.79,2.68,3.54,2.68
2020-12-13,2020-2021,Weight_60_40,PSV Eindhoven,Utrecht,0.5456,0.3037,0.1507,0,1.56,4.72,5.59,1.51,4.73,6.27
2020-12-13,2020-2021,Weight_60_40,Twente,AZ Alkmaar,0.2875,0.2746,0.4379,2,3.1,3.7,2.3,3.19,3.79,2.22
2020-12-18,2020-2021,Weight_60_40,Zwolle,FC Emmen,0.5619,0.2688,0.1693,1,1.92,3.83,4.04,1.89,3.76,4.24
2020-12-19,2020-2021,Weight_60_40,VVV Venlo,Twente,0.1554,0.2008,0.6437,2,4.06,4.46,1.79,4.17,4.3,1.79
2020-12-19,2020-2021,Weight_60_40,Utrecht,For Sittard,0.5669,0.2533,0.1799,1,1.39,5.42,7.82,1.29,6.35,9.28
2020-12-19,2020-2021,Weight_60_40,Sparta Rotterdam,Groningen,0.3389,0.37,0.2911,2,2.57,3.36,2.93,2.24,3.37,3.52
2020-12-19,2020-2021,Weight_60_40,Waalwijk,PSV Eindhoven,0.1283,0.2727,0.599,2,8.68,5.33,1.37,11.23,6.04,1.28
2020-12-20,2020-2021,Weight_60_40,Vitesse,Feyenoord,0.496,0.2751,0.2289,0,2.29,3.72,3.11,2.08,3.67,3.63
2020-12-20,2020-2021,Weight_60_40,Den Haag,Ajax,0.0128,0.0496,0.9377,2,25.71,11.26,1.1,31.76,13.73,1.08
2020-12-20,2020-2021,Weight_60_40,Heerenveen,Heracles,0.5481,0.2806,0.1712,2,1.87,4.19,3.91,2.06,3.75,3.62
2020-12-20,2020-2021,Weight_60_40,AZ Alkmaar,Willem II,0.6795,0.2196,0.1009,0,1.35,5.56,8.83,1.26,6.6,10.8
2020-12-22,2020-2021,Weight_60_40,PSV Eindhoven,VVV Venlo,0.8677,0.1059,0.0264,0,1.16,8.6,17.29,1.22,7.18,12.96
2020-12-22,2020-2021,Weight_60_40,For Sittard,Waalwijk,0.4627,0.269,0.2684,0,2.35,3.65,3.04,2.08,3.87,3.46
2020-12-22,2020-2021,Weight_60_40,FC Emmen,Utrecht,0.1923,0.2916,0.5161,2,4.59,4.38,1.71,5.23,4.58,1.61
2020-12-22,2020-2021,Weight_60_40,Twente,Sparta Rotterdam,0.4163,0.2701,0.3135,2,2.07,3.77,3.58,2.02,3.75,3.74
2020-12-23,2020-2021,Weight_60_40,Feyenoord,Heerenveen,0.5412,0.2456,0.2132,0,1.62,4.32,5.46,1.68,4.39,4.76
2020-12-23,2020-2021,Weight_60_40,Groningen,Heracles,0.5252,0.3401,0.1346,2,1.99,3.52,4.13,2.14,3.41,3.72
2020-12-23,2020-2021,Weight_60_40,Willem II,Ajax,0.0492,0.131,0.8198,1,12.91,8.05,1.2,18.65,9.74,1.14
2020-12-23,2020-2021,Weight_60_40,AZ Alkmaar,Vitesse,0.3841,0.3216,0.2943,0,1.86,3.93,4.2,2.0,3.84,3.73
2020-12-23,2020-2021,Weight_60_40,Den Haag,Zwolle,0.1791,0.2607,0.5603,2,4.43,4.27,1.75,5.12,4.28,1.66
2020-12-27,2020-2021,Weight_60_40,Utrecht,AZ Alkmaar,0.3074,0.3191,0.3735,1,2.88,3.71,2.43,2.55,3.92,2.62
2020-12-04,2020-2021,Weight_70_30,Sparta Rotterdam,FC Emmen,0.634,0.2363,0.1297,0,1.67,4.35,4.94,1.77,4.21,4.41
2020-12-05,2020-2021,Weight_70_30,Waalwijk,VVV Venlo,0.6197,0.2259,0.1543,0,2.51,3.72,2.78,2.33,3.71,3.03
2020-12-05,2020-2021,Weight_70_30,For Sittard,Willem II,0.4657,0.2725,0.2618,0,3.07,3.97,2.22,3.11,3.8,2.25
2020-12-05,2020-2021,Weight_70_30,Ajax,Twente,0.8355,0.1116,0.053,2,1.24,7.08,11.36,1.19,8.39,13.39
2020-12-05,2020-2021,Weight_70_30,Zwolle,Vitesse,0.2432,0.3138,0.443,0,4.08,4.04,1.86,4.31,3.8,1.87
2020-12-06,2020-2021,Weight_70_30,Utrecht,Den Haag,0.767,0.1697,0.0633,1,1.21,6.89,14.93,1.17,8.22,16.46
2020-12-06,2020-2021,Weight_70_30,Heerenveen,PSV Eindhoven,0.201,0.3058,0.4933,1,4.56,3.97,1.79,5.79,4.68,1.55
2020-12-06,2020-2021,Weight_70_30,AZ Alkmaar,Groningen,0.4384,0.3584,0.2032,2,1.52,4.33,7.01,1.66,4.21,5.25
2020-12-06,2020-2021,Weight_70_30,Feyenoord,Heracles,0.6643,0.219,0.1168,1,1.49,4.48,7.35,1.56,4.34,6.2
2020-12-11,2020-2021,Weight_70_30,Heracles,For Sittard,0.3291,0.3004,0.3705,2,1.72,4.18,4.75,1.91,3.69,4.27
2020-12-12,2020-2021,Weight_70_30,Groningen,Waalwijk,0.526,0.3212,0.1528,0,1.5,4.58,6.82,1.58,4.36,5.92
2020-12-12,2020-2021,Weight_70_30,FC Emmen,Den Haag,0.537,0.2684,0.1945,1,1.71,4.32,4.66,1.68,4.27,4.97
2020-12-12,2020-2021,Weight_70_30,Ajax,Zwolle,0.8242,0.1272,0.0486,0,1.15,8.63,12.93,1.17,8.32,13.98
2020-12-13,2020-2021,Weight_70_30,Vitesse,Heerenveen,0.5628,0.2706,0.1666,1,1.73,4.19,4.69,1.83,4.0,4.29
2020-12-13,2020-2021,Weight_70_30,VVV Venlo,Feyenoord,0.105,0.1687,0.7263,2,5.78,4.56,1.56,6.29,4.75,1.51
2020-12-13,2020-2021,Weight_70_30,Willem II,Sparta Rotterdam,0.2733,0.3001,0.4266,2,2.54,3.63,2.79,2.68,3.54,2.68
2020-12-13,2020-2021,Weight_70_30,PSV Eindhoven,Utrecht,0.5245,0.3095,0.166,0,1.56,4.72,5.59,1.51,4.73,6.27
2020-12-13,2020-2021,Weight_70_30,Twente,AZ Alkmaar,0.2723,0.2732,0.4545,2,3.1,3.7,2.3,3.19,3.79,2.22
2020-12-18,2020-2021,Weight_70_30,Zwolle,FC Emmen,0.5687,0.268,0.1633,1,1.92,3.83,4.04,1.89,3.76,4.24
2020-12-19,2020-2021,Weight_70_30,VVV Venlo,Twente,0.1548,0.206,0.6392,2,4.06,4.46,1.79,4.17,4.3,1.79
2020-12-19,2020-2021,Weight_70_30,Utrecht,For Sittard,0.5621,0.2546,0.1833,1,1.39,5.42,7.82,1.29,6.35,9.28
2020-12-19,2020-2021,Weight_70_30,Sparta Rotterdam,Groningen,0.3368,0.3704,0.2928,2,2.57,3.36,2.93,2.24,3.37,3.52
2020-12-19,2020-2021,Weight_70_30,Waalwijk,PSV Eindhoven,0.1353,0.2674,0.5974,2,8.68,5.33,1.37,11.23,6.04,1.28
2020-12-20,2020-2021,Weight_70_30,Vitesse,Feyenoord,0.4858,0.275,0.2391,0,2.29,3.72,3.11,2.08,3.67,3.63
2020-12-20,2020-2021,Weight_70_30,Den Haag,Ajax,0.0154,0.0557,0.9289,2,25.71,11.26,1.1,31.76,13.73,1.08
2020-12-20,2020-2021,Weight_70_30,Heerenveen,Heracles,0.5427,0.2831,0.1742,2,1.87,4.19,3.91,2.06,3.75,3.62
2020-12-20,2020-2021,Weight_70_30,AZ Alkmaar,Willem II,0.6728,0.2227,0.1045,0,1.35,5.56,8.83,1.26,6.6,10.8
